Myautism webpage Info,Organization,Address,Phone
https://www.myautismguide.ca/mag/content/provider/bluewater-health?nid=570446,Bluewater Health,"89 Norman Street  Sarnia, ONN7T 6S3",(519) 464-4400
https://www.myautismguide.ca/mag/content/provider/bolton-medical-practice?nid=570456,Bolton Medical Practice,"170 McEwan Drive East, Suite 208  Bolton, ONL7E 4C8",(905) 857-2356
https://www.myautismguide.ca/mag/content/provider/boomerang-health?nid=570471,Boomerang Health,"9401 Jane Street, Suite 211  Vaughan, ONL6A 4H7",(905) 553-3155
https://www.myautismguide.ca/mag/content/provider/bowmanville-hospital?nid=570496,Bowmanville Hospital,"47 Liberty Street South Bowmanville, ONL1C 2N4",(905) 623-3331
https://www.myautismguide.ca/mag/content/provider/brantford-general-hospital?nid=570516,Brantford General Hospital,"200 Terrace Hill Street   Brantford, ONN3R 1G9",(519) 751-5544
https://www.myautismguide.ca/mag/content/provider/bridge-counseling?nid=581211,Bridge Counseling,"203 - 115 2ND AVENUE NORTH Saskatoon, SKS7K 0J2",(306) 222-9741
https://www.myautismguide.ca/mag/content/provider/brockville-general-hospital?nid=570581,Brockville General Hospital,"75 Charles St. Brockville, ONK6V 1S8",(613) 345-5649
https://www.myautismguide.ca/mag/content/provider/brookside-psychologists?nid=570591,BrookSide Psychologists,"320 Vansickle Road, Unit 6   St. Cathatines, ONL2S 0B4",(905) 335-5300
https://www.myautismguide.ca/mag/content/provider/brookside-psychologists-0?nid=570596,BrookSide Psychologists,"208 1717 2nd Avenue East   Owen Sound, ONN4K 5P7",(905) 335-5300
https://www.myautismguide.ca/mag/content/provider/brookside-psychologists-1?nid=570601,BrookSide Psychologists,"104 - 3060 Mainway Drive Burlington, ONL7M 1A3",(905) 335-5300
https://www.myautismguide.ca/mag/content/provider/buds-bloom-bourgeons-en-eclat?nid=588186,Buds in Bloom / Bourgeons en Éclat,"5920 MacLeod Trail South West Calgary, ABT2H 0K2",
https://www.myautismguide.ca/mag/content/provider/bulkley-valley-child-development-centre?nid=562156,Bulkley Valley Child Development Centre,"3350 Poplar Road, PO Box 995 Smithers, BCV0J 2N0",(250) 847-4122
https://www.myautismguide.ca/mag/content/provider/cadence-counseling-psychology?nid=581226,Cadence Counseling & Psychology,"#101 - 1132 College Drive   Saskatoon, SKS7N 0W2",(306) 976-5411
https://www.myautismguide.ca/mag/content/provider/calgary-alternative-support-services?nid=558906,Calgary Alternative Support Services,"2335 30th Avenue NE Calgary, ABT2E 7C7",(403) 283-0611
https://www.myautismguide.ca/mag/content/provider/calgary-communities-against-sexual-abuse?nid=558921,Calgary Communities Against Sexual Abuse,"Suite 700, 910 – 7th Avenue S.W.  Calgary, ABT2P 3N8",(403) 237-5888
https://www.myautismguide.ca/mag/content/provider/cameray-child-family-services?nid=562196,Cameray Child & Family Services,"102 – 5623 Imperial Street  Burnaby, BCV5J 1G1",(604) 436-9449
https://www.myautismguide.ca/mag/content/provider/camh?nid=570696,CAMH,"250 College St Toronto, ONM5T 1R8",
https://www.myautismguide.ca/mag/content/provider/camh-0?nid=570701,CAMH,"33 Russell Street Toronto, ONM5S 2S1",(800) 463-2338
https://www.myautismguide.ca/mag/content/provider/campbell-fairweather-psychology-group?nid=562211,Campbell & Fairweather Psychology Group,"201 - 6543 Portsmouth Rd. Nanaimo, BCV9V 1A3",(250) 933-4884
https://www.myautismguide.ca/mag/content/provider/campbell-river-family-services?nid=562221,Campbell River Family Services,"487 – 10th Avenue  Campbell River, BCV9W 4E4",(250) 287-2421
https://www.myautismguide.ca/mag/content/provider/canadian-active-rehabilitation-centre?nid=570781,Canadian Active Rehabilitation Centre,"Suite 301 - 1448 Lawrence Avenue  Toronto, ONM4A 2V6",(416) 288-0222
https://www.myautismguide.ca/mag/content/provider/canadian-mental-health-association-new-brunswick?nid=567331,Canadian Mental Health Association of New Brunswick,"403 Regent Street Suite 202 Fredericton, NBE3B 3X6",(506) 455-5231
https://www.myautismguide.ca/mag/content/provider/canadian-mental-health-association-new-brunswick-0?nid=567336,Canadian Mental Health Association of New Brunswick,"560 Main Street, Suite A315   Saint John, NBE2K 1J5",(506) 633-1705
https://www.myautismguide.ca/mag/content/provider/canadian-mental-health-association-new-brunswick-1?nid=567341,Canadian Mental Health Association of New Brunswick,"22 Church Street Suite T120 Moncton, NBE1C 0P7",(506) 859-8114
https://www.myautismguide.ca/mag/content/provider/canadian-mental-health-association-manitoba-and-winnipeg?nid=566791,"Canadian Mental Health Association, Manitoba and Winnipeg","930 Portage Ave Winnipeg, MBR3G 0P8",(204) 982-6100
https://www.myautismguide.ca/mag/content/provider/cape-dorset-health-centre?nid=569161,Cape Dorset Health Centre,"Cape Dorset, NUX0A 0C0",(867) 897-8820
https://www.myautismguide.ca/mag/content/provider/caravan-counselling?nid=581241,Caravan Counselling,"#201C -115 2nd Ave N Saskatoon, SKS7K 2B1",(306) 242-6688
https://www.myautismguide.ca/mag/content/provider/cariboo-family-enrichment-centre?nid=562241,Cariboo Family Enrichment Centre,"1-486 Birch Ave One Hundred Mile House, BCV0K 2E0",(250) 395-5155
https://www.myautismguide.ca/mag/content/provider/cariboo-friendship-society?nid=562246,Cariboo Friendship Society,"99 South Third Avenue   Williams Lake, BCV2G 1J1",(250) 398-6831
https://www.myautismguide.ca/mag/content/provider/caroline-zanni?nid=581136,Caroline Zanni,"6894 Somerled  Montreal, QCH9B 3E4",(438) 383-3233
https://www.myautismguide.ca/mag/content/provider/casa?nid=559036,CASA,"9400 Emerald Drive Sherwood Park, ABT8H 0Y5",(780) 410-8181
https://www.myautismguide.ca/mag/content/provider/casa-0?nid=559041,CASA,"13415A Fort Road Edmonton, ABT5A 1C6",(780) 410-8180
https://www.myautismguide.ca/mag/content/provider/casa-1?nid=559046,CASA,"10645 63 Ave NW Edmonton, ABT6H 1P7",(780) 400-2271
https://www.myautismguide.ca/mag/content/provider/casa-2?nid=559051,CASA,"406 - 10011 109 St NW Edmonton, ABT5J 3S8",(780) 400-2270
https://www.myautismguide.ca/mag/content/provider/catharine-lee?nid=574151,Catharine Lee,"Suite 102 - 1500 Ouellette Avenue Windsor, ONN8X 1K7",(519) 946-0191
https://www.myautismguide.ca/mag/content/provider/catherine-masden-psychologist?nid=580111,"Catherine Masden, Psychologist","6525 Decarie  Suite 322 Montreal, QCH3W 3E3",(866) 582-0826
https://www.myautismguide.ca/mag/content/provider/cathy-nickel?nid=581776,Cathy Nickel,"Saskatoon, SK",(306) 230-0547
https://www.myautismguide.ca/mag/content/provider/cbt-associates?nid=571186,CBT Associates,"4950 Yonge St. North York, ONM2N 6K1",(416) 499-6373
https://www.myautismguide.ca/mag/content/provider/cbt-associates-0?nid=571191,CBT Associates,"1243 Islington Ave. Toronto, ONM8X 1Y9",(437) 828-2580
https://www.myautismguide.ca/mag/content/provider/cbt-associates-2?nid=571201,CBT Associates,"1920 Yonge St. Toronto, ONM4S 3E2",(416) 363-3910
https://www.myautismguide.ca/mag/content/provider/cbt-associates-3?nid=571206,CBT Associates,"178 Main St. Unionville, ONL3R 2G9",(289) 317-1090
https://www.myautismguide.ca/mag/content/provider/cbt-associates-4?nid=571211,CBT Associates,"900-85 Richmond St W Toronto, ONM5H 2C9",(416) 363-2644
https://www.myautismguide.ca/mag/content/provider/ccifa?nid=579051,CCIFA,"160 - 370 Boulevard Nobert  Longueuil, QCJ4J 2Z3",(450) 396-6496
https://www.myautismguide.ca/mag/content/provider/cedar-springs-counselling?nid=562296,Cedar Springs Counselling,"200 - 8661 201st Street Langley, BCV2Y 0G9",(604) 262-8806
https://www.myautismguide.ca/mag/content/provider/cedar-springs-counselling-0?nid=562301,Cedar Springs Counselling,"11295 Mellis Drive Richmond, BCV6X 1L8",(604) 262-8806
https://www.myautismguide.ca/mag/content/provider/center-pediatric-excellence?nid=571231,Center for Pediatric Excellence,"1637 Woodroffe Avenue Suite 206 Ottawa, ONK2G 1W2",(613) 726-7355
https://www.myautismguide.ca/mag/content/provider/central-health?nid=567976,Central Health,"50 Union Street  Grand Falls-Windsor, NLA2A 2E1",(705) 833-1441
https://www.myautismguide.ca/mag/content/provider/central-ontario-psychology?nid=571251,Central Ontario Psychology,"151 Essa Rd. Barrie, ONL4N 3L2",
https://www.myautismguide.ca/mag/content/provider/centre-de-repit-depannage-aux-quatre-poches?nid=579111,Centre de répit Dépannage Aux Quatre Poches,"560, Chemin du Lac  Boucherville, QCJ4B 6X3",(450) 641-1255
https://www.myautismguide.ca/mag/content/provider/centre-de-ressources-et-de-crises-familiales-beausejour?nid=567361,Centre de ressources et de crises familiales Beauséjour,"66 Calder Street Shediac, NBE4P 1K8",(506) 533-9100
https://www.myautismguide.ca/mag/content/provider/centre-devaluation-neuropsychologique-et-dorientation-ped-1?nid=579081,Centre d’Évaluation Neuropsychologique et d’Orientation Péd,"5331 Av Bannantyne Verdun, QCH4H 1E8",(514) 858-6484
https://www.myautismguide.ca/mag/content/provider/centre-devaluation-neuropsychologique-et-dorientation-ped?nid=579071,Centre d’Évaluation Neuropsychologique et d’Orientation Péd,"30 rue Fleury Ouest, suite 201 Montreal, QCH3L 1S8",(514) 858-6484
https://www.myautismguide.ca/mag/content/provider/centre-devaluation-neuropsychologique-et-dorientation-ped-0?nid=579076,Centre d’Évaluation Neuropsychologique et d’Orientation Péd,"916 Boul. Sainte-Adèle, suite 117 Sainte-Adèle, QCJ8B 2N2",(514) 858-6484
https://www.myautismguide.ca/mag/content/provider/centre-addiction-and-mental-health?nid=571266,Centre for Addiction and Mental Health,"4-3 - 1001 Queen Street West Toronto, ONM6J 1H4",
https://www.myautismguide.ca/mag/content/provider/centre-autism-services-alberta?nid=559206,Centre for Autism Services Alberta,"4752 99 St NW Edmonton, ABT6E 5H5",(780) 488-6600
https://www.myautismguide.ca/mag/content/provider/centre-behaviour-health-sciences?nid=571276,Centre for Behaviour Health Sciences,"570 Bryne Dr, Unit H Barrie, ONL4N 9P6",(705) 728-9143
https://www.myautismguide.ca/mag/content/provider/centre-sexuality?nid=588211,Centre for Sexuality,"700 - 1509 Centre St SW Calgary, ABT2G 2E6",(403) 283-5580
https://www.myautismguide.ca/mag/content/provider/centre-hospitalier-pierre-janet?nid=579151,Centre Hospitalier Pierre-Janet,"20, rue Pharand Gatineau, QCJ9A 1K7",(819) 771-7761
https://www.myautismguide.ca/mag/content/provider/centre-integre-de-sante-et-de-services-sociaux-de-la-cote-no?nid=579156,Centre intégré de santé et de services sociaux de la Côte-No,"835 boul Joliet Baie-Comeau, QCG5C 1P5",(418) 589-9845
https://www.myautismguide.ca/mag/content/provider/centre-professionnel-familia?nid=579221,Centre Professionnel Familia,"920 Boulevard Curé-Labelle Suite 203 Blainville, QCJ7C 2L2",(450) 433-6943
https://www.myautismguide.ca/mag/content/provider/centrepointe-professional-services?nid=571286,Centrepointe Professional Services,"98 Centrepointe Drive  Nepean, ONK2G 6B1",(613) 228-1174
https://www.myautismguide.ca/mag/content/provider/cepam?nid=579231,CÉPAM,"5115 Avenue Trans Island #218 Montreal, QCH3W 2Z9",(514) 441-9099
https://www.myautismguide.ca/mag/content/provider/cfir-centre-interpersonal-relationships?nid=571296,CFIR (Centre for Interpersonal Relationships),"790 BAY St., Suite 520  Toronto, ONM5G 1N8",(855) 779-2347
https://www.myautismguide.ca/mag/content/provider/cfir-centre-interpersonal-relationships-0?nid=571301,CFIR (Centre for Interpersonal Relationships),"600 - 267 O'Connor St. Ottawa, ONK2P 1V3",(855) 779-2348
https://www.myautismguide.ca/mag/content/provider/charmaine-miranda?nid=564406,Charmaine Miranda,"302-1720 Grant St Vancouver, BCV5L2Y7",
https://www.myautismguide.ca/mag/content/provider/chartier-arnold-shimp-associates?nid=581261,"Chartier, Arnold, Shimp & Associates","1324 College Drive  Saskatoon, SKS7N 0W5",(306) 664-6647
https://www.myautismguide.ca/mag/content/provider/chatham-kent-child-adolescent-clinic?nid=571316,Chatham-Kent Child & Adolescent Clinic,"202 King St. W Chatham, ONN7M 1E5",(519) 358-1880
https://www.myautismguide.ca/mag/content/provider/chatham-kent-health-alliance?nid=571321,Chatham-Kent Health Alliance,"80 Grand Avenue West  Chatham, ONN7M 5L9",(519) 352-6400
https://www.myautismguide.ca/mag/content/provider/checkered-door?nid=571331,Checkered Door,"80 Bradford St., Suite 501 Barrie, ONL4N 6S7",(705) 722-5627
https://www.myautismguide.ca/mag/content/provider/chi-school?nid=562326,Chi School,"2525 Broadway W Vancouver, BCV6K 2E9",(604) 689-9116
https://www.myautismguide.ca/mag/content/provider/child-and-parent-resource-institute-cpri-asd2-clinic?nid=571371,Child and Parent Resource Institute (CPRI) ASD2 Clinic,"600 Sanatorium Rd London, ONN6H 3W7",(877) 494-2774
https://www.myautismguide.ca/mag/content/provider/child-and-youth-development-clinic?nid=571376,Child and Youth Development Clinic,"1163 Richmond Street   London, ONN6A 3K6",(519) 661-4257
https://www.myautismguide.ca/mag/content/provider/child-development-centre-yukon?nid=582351,Child Development Centre Yukon,"1000 Lewes Blvd. Whitehorse, YTY1A 2C6",(867) 456-8182
https://www.myautismguide.ca/mag/content/provider/child-development-institute?nid=571381,Child Development Institute,"46 St. Clair Gardens Toronto, ONM6E 4B8",(416) 603-1827-311
https://www.myautismguide.ca/mag/content/provider/children-differences?nid=559221,Children With Differences,"250, 3115 - 12th, Street NE Calgary, ABT2E 7J2",(403) 813-4096
https://www.myautismguide.ca/mag/content/provider/childrens-development-group?nid=571431,Children's Development Group,"9875 Leslie Street Richmond Hill, ONL4B 3Y3",(905) 237-6717
https://www.myautismguide.ca/mag/content/provider/childrens-health-foundation-vancouver-island?nid=562341,Children's Health Foundation of Vancouver Island,"2390 Arbutus Road Victoria, BCV8N 1V7",(250) 519-6977
https://www.myautismguide.ca/mag/content/provider/childrens-mental-health-services-4?nid=588216,children's mental health services,"3 Applewood Dr., Suite 300 Belleville, ONK8P 4E3",(613) 969-3100
https://www.myautismguide.ca/mag/content/provider/childrens-mental-health-services?nid=571441,Children's Mental Health Services,"300-3 Applewood Dr. Belleville, ONK8P 4E3",(613) 966-3100
https://www.myautismguide.ca/mag/content/provider/childrens-mental-health-services-0?nid=571446,Children's Mental Health Services,"8 Hastings Dr. Bancroft, ONK0L 1C0",(613) 332-3807
https://www.myautismguide.ca/mag/content/provider/childrens-mental-health-services-1?nid=571451,Children's Mental Health Services,"167 Durham St. Madoc, ONK0K 2K0",(613) 473-1685
https://www.myautismguide.ca/mag/content/provider/childrens-mental-health-services-2?nid=571456,Children's Mental Health Services,"107-124 Main St Picton, ONK0K 2T0",(613) 476-8252
https://www.myautismguide.ca/mag/content/provider/childrens-mental-health-services-3?nid=571461,Children's Mental Health Services,"201-30 King Street Trenton, ONK8V 3V8",(613) 392-4331
https://www.myautismguide.ca/mag/content/provider/chimo-helpline?nid=567391,Chimo Helpline,"P.O. Box 1033 Fredericton, NBE3B 5C2",(506) 450-4357
https://www.myautismguide.ca/mag/content/provider/chris-carreira?nid=570821,Chris Carreira,"3063 Walker Rd., Unit # 202 Windsor, ONN8W 3R4",(226) 620-0550
https://www.myautismguide.ca/mag/content/provider/christine-gatzke?nid=581376,Christine Gatzke,"#25-901 1st Avenue North   Saskatoon, SKS7K 1Y4",(306) 380-7284
https://www.myautismguide.ca/mag/content/provider/christy-bryceland?nid=562151,Christy Bryceland,"113 - 518 Lake Street Nelson, BCV1L 4C6",(250) 352-3001
https://www.myautismguide.ca/mag/content/provider/citizens-counselling-centre?nid=562376,Citizens Counselling Centre,"941 Kings Road   Victoria, BCV8T 1W7",(250) 384-9934
https://www.myautismguide.ca/mag/content/provider/clare-fuller?nid=563171,Clare Fuller,"203-4381 Fraser Street Vancouver, BCV5V 4G4",(778) 773-0328
https://www.myautismguide.ca/mag/content/provider/claudine-wells?nid=578251,Claudine Wells,"Triple C, 303 - 105 Consumers Dr Whitby, ONL1N 1C4",(905) 706-5652
https://www.myautismguide.ca/mag/content/provider/clinic-applied-psychology?nid=567396,Clinic of Applied Psychology,"661 Mountain Road  Moncton, NBE1C 2P4",(506) 858-9180
https://www.myautismguide.ca/mag/content/provider/clinical-psychology-centre?nid=571586,Clinical Psychology Centre,"300 John Street Suite #606 Thornhill, ONL3T 5W4",(905) 709-1862
https://www.myautismguide.ca/mag/content/provider/clinique-autisme-asperger-de-montreal?nid=579261,Clinique Autisme & Asperger de Montréal,"301-7012 Boul Saint-Laurent Montreal, QCH2S 3E2",(514) 990-3373
https://www.myautismguide.ca/mag/content/provider/clinique-cherrier?nid=579266,Clinique Cherrier,"837, rue Cherrier  Montreal, QCH2L 1H6",(514) 521-8282
https://www.myautismguide.ca/mag/content/provider/clinique-de-psychotherapie-du-bebe-et-de-lenfant?nid=579271,Clinique De Psychothérapie Du Bébé et De L'Enfant,"322 Boul. Antonio Barrette Notre-Dame-des-Prairies, QCJ6E 1G2",(450) 759-5507
https://www.myautismguide.ca/mag/content/provider/clinique-externe-de-psychiatrie?nid=579276,Clinique Externe de Psychiatrie,"55, rue Saint-Joseph, 2e étage  Sainte-Thérèse, QCJ7E 4Y5",(450) 430-3702
https://www.myautismguide.ca/mag/content/provider/clinique-externe-et-hopital-de-jour-de-psychiatrie-de-la-mrc?nid=579281,Clinique Externe et Hopital de Jour de Psychiatrie de la MRC,"1355 Rue Grande Allee Terrebonne, QCJ6W 4K6",(450) 964-6418
https://www.myautismguide.ca/mag/content/provider/clinique-go?nid=579286,Clinique GO,"Laval, QC",(514) 994-6023
https://www.myautismguide.ca/mag/content/provider/clinique-go-1?nid=579296,Clinique GO,"Longueuil, QC",(514) 994-6023
https://www.myautismguide.ca/mag/content/provider/clinique-go-2?nid=579301,Clinique GO,"Monteregie, QC",(514) 994-6023
https://www.myautismguide.ca/mag/content/provider/clinique-go-3?nid=579306,Clinique GO,"North Shore, QC",(514) 994-6023
https://www.myautismguide.ca/mag/content/provider/clinique-psychiatrique-du-chrdl?nid=579321,Clinique Psychiatrique du CHRDL,"3570 Rue Church Rawdon, QCJ0K 1S0",(450) 834-5407
https://www.myautismguide.ca/mag/content/provider/clinique-spectrum?nid=579326,Clinique Spectrum,"4077 boul Decarie  Montreal, QCH4A 3J8",(514) 500-5355
https://www.myautismguide.ca/mag/content/provider/clinique-tdah-de-montreal?nid=579331,Clinique TDAH de Montréal,"5130, boul. Saint-Laurent, 3e étage Montreal, QCH2T 1R8",(514) 800-8324
https://www.myautismguide.ca/mag/content/provider/cmha-kootenays-branch?nid=562441,CMHA Kootenays Branch,"100 – 1000 21st Ave. North Cranbrook, BCV1C 5L9",(250) 426-5222
https://www.myautismguide.ca/mag/content/provider/coach-apparent-ltd?nid=559271,Coach Apparent Ltd.,"Edmonton, AB",(780) 236-2622
https://www.myautismguide.ca/mag/content/provider/community-therapists?nid=562551,Community Therapists,"201 - 3997 Henning Drive Burnaby, BCV5C 6N5",(604) 681-9293
https://www.myautismguide.ca/mag/content/provider/community-wellness-centre?nid=579376,Community Wellness Centre,"1270, chemin Sainte-Foy  Quebec, QCG1S 2M4",(888) 984-5333
https://www.myautismguide.ca/mag/content/provider/comox-valley-child-development-centre?nid=562566,Comox Valley Child Development Centre,"237 3rd Street Courtenay, BCV9N 1E1",(250) 650-3288
https://www.myautismguide.ca/mag/content/provider/compass-clinic?nid=562571,Compass Clinic,"302 - 1720 Grant Street Vancouver, BCV5L 4Y7",(604) 709-3515
https://www.myautismguide.ca/mag/content/provider/comprehensive-psychological-services?nid=567461,Comprehensive Psychological Services,"56 Avonlea Court, Suite 200   Fredericton, NBE3C 1N8",(506) 472-4461
https://www.myautismguide.ca/mag/content/provider/connecte-montreal-psychology?nid=572036,Connecte Montreal Psychology,"692 Euclid Avenue Toronto, ONM6G 2T9",(647) 972-9075
