Myautism webpage Info,Organization,Address,Phone
https://www.myautismguide.ca/mag/content/provider/cbi-home-health-23?nid=571161,CBI Home Health,"3300 Bloor ST West Toronto, ONM8X 2X2",(416) 922-7601
https://www.myautismguide.ca/mag/content/provider/cbi-home-health?nid=559161,CBI Home Health,"920 – 2 Avenue A North Lethbridge, ABT1H 0E3",(403) 320-0911
https://www.myautismguide.ca/mag/content/provider/cbi-home-health-8?nid=571086,CBI Home Health,"84A Colborne ST N Simcoe, ONN3Y 3V1",(519) 428-0906
https://www.myautismguide.ca/mag/content/provider/cbi-home-health-0?nid=559166,CBI Home Health,"2912 Memorial DR SE Calgary, ABT2A 6R1",(403) 232-8770
https://www.myautismguide.ca/mag/content/provider/cbi-home-health-9?nid=571091,CBI Home Health,"785 Midpark Drive Kingston, ONK7M 7G3",(613) 384-7891
https://www.myautismguide.ca/mag/content/provider/cbi-workplace-solutions?nid=559181,CBI Workplace Solutions,"30 Glendeer Circle SE   Calgary, ABT2H 2Z7",(403) 263-9945
https://www.myautismguide.ca/mag/content/provider/centennial-centre-mental-health-and-brain-injury?nid=559186,Centennial Centre for Mental Health and Brain Injury,"Box 1000 46 Street S  ponoka, ABT4J 1R8",(403) 783-7600
https://www.myautismguide.ca/mag/content/provider/centennial-infant-and-child-centre?nid=571226,Centennial Infant and Child Centre,"1580 Yonge Street  Toronto, ONM4T 1Z8",(416) 935-0200
https://www.myautismguide.ca/mag/content/provider/centrepointe-professional-services?nid=571286,Centrepointe Professional Services,"98 Centrepointe Drive  Nepean, ONK2G 6B1",(613) 228-1174
https://www.myautismguide.ca/mag/content/provider/cepam?nid=579231,CÉPAM,"5115 Avenue Trans Island #218 Montreal, QCH3W 2Z9",(514) 441-9099
https://www.myautismguide.ca/mag/content/provider/chesterfield-inlet-health-centre?nid=569166,Chesterfield Inlet Health Centre,"Chesterfield Inlet, NU",(867) 898-9968
https://www.myautismguide.ca/mag/content/provider/childrens-centre-thunder-bay?nid=571391,Children's Centre Thunder Bay,"283 Lisgar Street Thunder Bay, ONP7B 6G6",(807) 343-5000
https://www.myautismguide.ca/mag/content/provider/childrens-hospital-eastern-ontario?nid=571436,Children's Hospital of Eastern Ontario,"1661 MONTRÉAL RD GLOUCESTER, ONK1J 9B7",(613) 745-5963
https://www.myautismguide.ca/mag/content/provider/chris-rose-therapy-centre-autism-0?nid=588226,Chris Rose Therapy Centre for Autism,"1111 Tranquille Rd Kamloops, BCV2B 3J8",(250) 376-6494
https://www.myautismguide.ca/mag/content/provider/cisss-de-la-gaspesie?nid=579251,CISSS de la Gaspésie,"144, boulevard Gaspé  Gaspe, QCG4X 1A9",(418) 368-3301
https://www.myautismguide.ca/mag/content/provider/clinique-jeanie-rahal?nid=579316,Clinique Jeanie Rahal,"1575 boul. de l'Avenir, office 410   Laval, QCH7S 2N5",(450) 629-6387
https://www.myautismguide.ca/mag/content/provider/clyde-river-health-centre?nid=569171,Clyde River Health Centre,"Clyde River, NUX0A 0E0",(867) 924-6377
https://www.myautismguide.ca/mag/content/provider/cold-lake-healthcare-centre?nid=559276,Cold Lake Healthcare Centre,"314 25 Street  Cold Lake, ABT9M 1G6",(780) 639-3322
https://www.myautismguide.ca/mag/content/provider/community-support-program-corner-brook-western-region?nid=582591,Community Support Program Corner Brook (Western Region),"1 Brookfield Ave Corner Brook, NLA2H 6J7",(709) 695-6263
https://www.myautismguide.ca/mag/content/provider/community-support-program-gander-central-region?nid=582586,Community Support Program Gander (Central Region),"James Paton Memorial Regional Health Centre, 125 Trans Canada Highway, Level 3, Gander, NLA1V 1P7",(709) 651-6324
https://www.myautismguide.ca/mag/content/provider/community-support-program-happy-valley-goose-bay-labrador-region?nid=582601,Community Support Program Happy Valley- Goose Bay (Labrador Region),"P.O Box 7000, Station C Happy Valley- Goose Bay, NLA0P 1C0",(709) 897-3121
https://www.myautismguide.ca/mag/content/provider/community-support-program-inquires-bonavista-eastern-region?nid=582576,Community Support Program Inquires Bonavista (Eastern Region),"Community Health Centre (Bonavista Peninsula Health Care Centre) 20-24 Hospital Road Bonavista, NLA0C 1B0",(709) 468-1001
https://www.myautismguide.ca/mag/content/provider/community-support-program-inquires-clarenville-eastern-region?nid=582581,Community Support Program Inquires Clarenville (Eastern Region),"Clarenville Corporate Office (Park Place), Clarenville Regional Centre (Calsh Place) Clarenville, NLA5A 1Y9",(709) 466-5700
https://www.myautismguide.ca/mag/content/provider/community-support-program-inquires-over-65-eastern-region?nid=582566,Community Support Program Inquires Over 65 (Eastern Region),"20 Cordage Place, P.O. Box 13122 / 81 Kenmount Road / 760 Topsail Road St. John’s, NLA1B 4J6",(709) 752-4835
https://www.myautismguide.ca/mag/content/provider/community-support-program-inquires-under-65-eastern-region?nid=582571,Community Support Program Inquires Under 65 (Eastern Region),"20 Cordage Place, P.O. Box 13122 / 81 Kenmount Road / 760 Topsail Road St. John’s, NLA1B 4J6",(709) 752-4717
https://www.myautismguide.ca/mag/content/provider/community-support-program-labrador-city-labrador-region?nid=582606,Community Support Program Labrador City (Labrador Region),"Labrador West Health Center, 1700 Nichols-Adam Highway Labrador City, NLA2V 0B2",(709) 285-8172
https://www.myautismguide.ca/mag/content/provider/community-support-program-st-anthony-labrador-region?nid=582596,Community Support Program St. Anthony (Labrador Region),"Charles S Curtis Memorial Hospital, 200 West Street St. Anthony, NLA0K 4S0",(709) 454-0129
https://www.myautismguide.ca/mag/content/provider/coral-harbour-health-centre?nid=569176,Coral Harbour Health Centre,"Coral Harbour, NUX0C 0C0",(867) 925-9916
https://www.myautismguide.ca/mag/content/provider/cornwall-community-hospital?nid=572151,Cornwall Community Hospital,"840 McConnell Avenue   Cornwall, ONK6H 5S5",(613) 938-4240
https://www.myautismguide.ca/mag/content/provider/cumberland-house-health-centre?nid=581306,Cumberland House Health Centre,"2nd Avenue Cumberland, SKS0E 0S0",(306) 888-2244
https://www.myautismguide.ca/mag/content/provider/dawson-city-community-hospital?nid=582356,Dawson City Community Hospital,"501-6th Avenue Dawson City, YTY0B 1G0",(867) 993-4300
https://www.myautismguide.ca/mag/content/provider/developing-hands-pediatric-therapy-0?nid=588256,Developing Hands Pediatric Therapy,"22-3100 Ridgeway Drive Missisauga, ONL5L 5M5",(647) 723-6842
https://www.myautismguide.ca/mag/content/provider/diagnostic-assessment-and-treatment-services-children-adolescents-and-young-adults-toronto?nid=592266,"Diagnostic Assessment and Treatment Services for Children, Adolescents and Young Adults - Toronto Neurodevelopmental Centre","67 McCaul Street Toronto Toronto, ONM5T 2W7",(416) 362 2003
https://www.myautismguide.ca/mag/content/provider/disability-services-labrador-city-labrador-region?nid=582561,Disability Services Labrador City (Labrador Region),"Community Health & Wellness, Labrador-Grenfell Health, CaPhysiotherapyain William Jackman Memorial Hospital, 410 Booth Avenue Labrador City, NLA2V 2K1",(709) 282-5064
https://www.myautismguide.ca/mag/content/provider/disability-services-marystown-eastern-region?nid=582531,Disability Services Marystown (Eastern Region),"P.O Box 1210, 10-12 Harris Drive Business Park Marystown, NLA0E 2M0",(709) 279-7900
https://www.myautismguide.ca/mag/content/provider/disability-services-rural-avalon-eastern-region?nid=582516,Disability Services Rural Avalon (Eastern Region),"45 Major's Path, P.O Box 8700 St. John's, NLA1B 4J6",(709) 759-3354
https://www.myautismguide.ca/mag/content/provider/disability-services-st-anthony-western-region?nid=582551,Disability Services St. Anthony (Western Region),"Community Health & Wellness, Labrador-Grenfell Health, Mission Store 178-200 West Street St. Anthony, NLA0K 4S0",(709) 454-3054
https://www.myautismguide.ca/mag/content/provider/disability-services-st-johns-eastern-region?nid=582511,Disability Services St. John's (Eastern Region),"20 Cordage Place, P.O. Box 13122 St. John's, NLA1B 4A4",(709) 752-4800
https://www.myautismguide.ca/mag/content/provider/disabliity-services-clarenville-eastern-region?nid=582526,Disabliity Services Clarenville (Eastern Region),"5 Coish Place Clarenville, NLA5A 0C3",(709) 466-5700
https://www.myautismguide.ca/mag/content/provider/disablity-services-stephenville-western-region?nid=582546,Disablity Services Stephenville (Western Region),"Stephenville Office, 149 Montana Drive Stephenville, NLA2N 2T4",(709) 643-8700
https://www.myautismguide.ca/mag/content/provider/dori-zener-associates?nid=588266,Dori Zener & Associates,"Toronto, ON",(647) 560-3300
https://www.myautismguide.ca/mag/content/provider/dr-charles-l-legrow-health-centre?nid=568011,Dr. Charles L. LeGrow Health Centre,"2 Grand Bay Rd Port aux Basques, NLA0N 1K0",(709) 695-2175
https://www.myautismguide.ca/mag/content/provider/engaging-minds-learning-group-inc?nid=588301,Engaging Minds Learning Group Inc,"391 First St, Unit 9 to 11, Box 304 Collingwood, ONL9Y1A1",(705) 229-9806
https://www.myautismguide.ca/mag/content/provider/erinoakkids-centre-treatment-and-development?nid=585841,ErinoakKids Centre for Treatment and Development,"10145 McVean Drive   Brampton,, ONL6P 4K7",(877) 374-6625
https://www.myautismguide.ca/mag/content/provider/erinoakkids-centre-treatment-and-development-0?nid=585846,ErinoakKids Centre for Treatment and Development,"1230 Central Parkway West Mississauga, ONL5C 0A5",(877) 374-6625
https://www.myautismguide.ca/mag/content/provider/erinoakkids-centre-treatment-and-development-1?nid=585851,ErinoakKids Centre for Treatment and Development,"2000 Glenorchy  Road Oakville, ONL6M 0X4",(877) 374-6625
https://www.myautismguide.ca/mag/content/provider/erinoakkids-centre-treatment-and-development-2?nid=585856,ErinoakKids Centre for Treatment and Development,"224 Centennial Road Orangeville, ONL9W 5K2",(877) 374-6625
https://www.myautismguide.ca/mag/content/provider/fairview-health-complex?nid=559521,Fairview Health Complex,"10628 110 Street  Fairview, ABT0H 1L0",(780) 835-6100
https://www.myautismguide.ca/mag/content/provider/family-and-community-resource-centre?nid=559526,Family and Community Resource Centre,"28 Oki Drive NW Calgary, ABT3B 6A8",(403) 955-5900
https://www.myautismguide.ca/mag/content/provider/fraser-developmental-clinic?nid=563081,Fraser Developmental Clinic,"261 - 610 Sixth Ave New Westminster, BCV3L 3C2",(604) 522-7979
https://www.myautismguide.ca/mag/content/provider/fraser-valley-child-development-centre-0?nid=588346,Fraser Valley Child Development Centre,"45474 Luckakuck Way Chilliwack, BCV2R3S9",(604) 852-2686
https://www.myautismguide.ca/mag/content/provider/fraser-valley-child-development-centre-1?nid=588351,Fraser Valley Child Development Centre,"102-32885 Ventura Ave Abbotsford, BCV2S6A3",(604) 852-2686
https://www.myautismguide.ca/mag/content/provider/fraser-valley-child-development-centre?nid=563096,Fraser Valley Child Development Centre,"102 - 32885 Ventura Ave Abbotsford, BCV2S 6A3",(604) 852-2686
https://www.myautismguide.ca/mag/content/provider/fraser-valley-child-development-centre-chilliwack?nid=563101,Fraser Valley Child Development Centre - Chilliwack,"45474 Luckakuck Way Chilliwack, BCV2R 3S9",(604) 824-8760
https://www.myautismguide.ca/mag/content/provider/grandview-childrens-centre-durham-region?nid=572981,Grandview Children's Centre: Durham Region,"600 Townline Road South Oshawa, ONL1H 7K6",(905) 728-1673
https://www.myautismguide.ca/mag/content/provider/hands-family-help-network-0?nid=573081,Hands - The Family Help Network,"23 Ball's Dr Bracebridge, ONP1L 1T1",(705) 645-3155
https://www.myautismguide.ca/mag/content/provider/hands-family-help-network-1?nid=573086,Hands - The Family Help Network,"2 May Street Parry Sound, ONP2A 1S2",(705) 746-4293
https://www.myautismguide.ca/mag/content/provider/hands-family-help-network-2?nid=573091,Hands - The Family Help Network,"150 Water Street Mattawa, ONP0H 1V0",(705) 476-2293
https://www.myautismguide.ca/mag/content/provider/hands-family-help-network-3?nid=573096,Hands - The Family Help Network,"37 Main Street, P.O. Box 596 Sunridge, ONP0A 1Z0",(705) 384-5225
https://www.myautismguide.ca/mag/content/provider/hands-family-help-network-4?nid=573101,Hands - The Family Help Network,"125 Lisgar Street Sturgeon Falls, ONP2B 3H4",(705) 476-2293
https://www.myautismguide.ca/mag/content/provider/hands-family-help-network-5?nid=573106,Hands - The Family Help Network,"8 King Street Powassan, ONP0H 1Z0",(705) 384-5225
https://www.myautismguide.ca/mag/content/provider/hands-family-help-network-6?nid=573111,Hands - The Family Help Network,"60 Wilson Avenue, Suite 103 Timmins, ONP4N 2S7",(705) 476-2293
https://www.myautismguide.ca/mag/content/provider/hands-family-help-network?nid=573116,Hands - The Family Help Network,"222 Main Street East North Bay, ONP1B 1B1",(705) 476-2293
https://www.myautismguide.ca/mag/content/provider/hello-speech-developmental-services?nid=588386,Hello Speech Developmental Services,"112 Langley Ave Toronto, ONM4K 1B5",(647) 202-2377
https://www.myautismguide.ca/mag/content/provider/herbert-and-district-integrated-health-facility?nid=581411,Herbert and District Integrated Health Facility,"405 Herbert Avenue Herbert, SKS0H 2A0",(306) 784-2466
https://www.myautismguide.ca/mag/content/provider/high-prairie-health-complex?nid=559671,High Prairie Health Complex,"5101 38 Street  High Prairie, ABT0G 1E0",(780) 523-6440
https://www.myautismguide.ca/mag/content/provider/holland-bloorview-kids-rehabilitation-hospital?nid=573241,Holland Bloorview Kids Rehabilitation Hospital,"Autism Research Centre/Autism Treatment Network 150 Kilgour Rd Toronto, ONM4G 1R8",(416) 425-6220
https://www.myautismguide.ca/mag/content/provider/hopital-general-juif?nid=579651,Hôpital Général Juif,"3755, chemin de la Côte-Sainte-Catherine  Montréal, QCH3T 1E2",(514) 340-8222
https://www.myautismguide.ca/mag/content/provider/hopital-montfort?nid=573281,Hôpital Montfort,"713, Montreal Road  Ottawa, ONK1K 0T2",(613) 746-4621
https://www.myautismguide.ca/mag/content/provider/hospital-sick-children-toronto?nid=573301,Hospital for Sick Children: Toronto,"555 University Avenue Toronto, ONM5G 1X8",(416) 813-1500
https://www.myautismguide.ca/mag/content/provider/hotel-dieu-grace-healthcare?nid=573306,Hôtel-Dieu Grace Healthcare,"1453 Prince Road   Windsor, ONN9C 3Z4",(519) 257-5111
https://www.myautismguide.ca/mag/content/provider/hudson-bay-health-care-facility?nid=581431,Hudson Bay Health Care Facility,"614 Prince Street Hudson Bay, SKS0E 0Y0",(306) 865-5600
https://www.myautismguide.ca/mag/content/provider/humber-river-hospital?nid=573316,Humber River Hospital,"1235 Wilson Avenue   Toronto, ONM3M 0B2",(416) 242-1000
https://www.myautismguide.ca/mag/content/provider/i-am-smart-s-cool-0?nid=588401,I AM SMART S-COOL!,"160 Dudley Ave Thornhill, ONL3T2E6",(416) 836-2727
https://www.myautismguide.ca/mag/content/provider/i-am-smart-s-cool?nid=573326,I Am Smart S-Cool!,"9174 Yonge Street Richmond Hill, ONL4C 7A1",(416) 836-2727
https://www.myautismguide.ca/mag/content/provider/igloolik-continuing-care-centre?nid=569196,Igloolik Continuing Care Centre,"Igloolik, NU",(867) 934-4055
https://www.myautismguide.ca/mag/content/provider/igloolik-health-centre?nid=569201,Igloolik Health Centre,"Igloolik, NUX0A 0L0",(867) 934-2100
https://www.myautismguide.ca/mag/content/provider/iwk-health-centre?nid=568566,IWK Health Centre,"5980 University Ave P.O. Box 9700 Halifax, NSB3K 6R8",(902) 470-8888
https://www.myautismguide.ca/mag/content/provider/janeway-childrens-health-and-rehabilitation-centre?nid=568061,Janeway Children's Health and Rehabilitation Centre,"300 Prince Philip Drive St. John's, NLA1B 3V6",(709) 777-6300
https://www.myautismguide.ca/mag/content/provider/jeffery-hale-community-services?nid=579771,Jeffery Hale Community Services,"1270, chemin Sainte-Foy, Bureau 1124  Quebec, QCG1S 2M6",(418) 684-5331-580
https://www.myautismguide.ca/mag/content/provider/jeffery-hale-hospital?nid=579776,Jeffery Hale Hospital,"1250, chemin Sainte-Foy  Quebec, QCG1S 2M6",(888) 984-5333
https://www.myautismguide.ca/mag/content/provider/jewish-rehabilitation-hospital?nid=579781,Jewish Rehabilitation Hospital,"3205 Place Alton-Goldbloom Laval, QCH7V 1R2",(450) 688-9550
https://www.myautismguide.ca/mag/content/provider/john-cooper-learning-centre-0?nid=588426,John Cooper Learning Centre,"73 Industrial Parkway North, Unit 4, Aurora, ONL4C 4C4",(647) 519-6739
https://www.myautismguide.ca/mag/content/provider/joseph-brant-hospital?nid=573496,Joseph Brant Hospital,"1245 Lakeshore Rd. Burlington, ONL7S 0A2",(905) 632-3737
https://www.myautismguide.ca/mag/content/provider/judy-hill-memorial-health-centre?nid=569221,Judy Hill Memorial Health Centre,"Taloyoak, NU",(867) 561-5111
https://www.myautismguide.ca/mag/content/provider/juravinski-hospital?nid=573516,Juravinski Hospital,"711 Concession St Hamilton, ONL8V 1C3",(905) 521-2100
https://www.myautismguide.ca/mag/content/provider/just-family-home-care-etobicoke?nid=606466,Just Like Family Home Care-Etobicoke,"600-3250 Bloor St W  Etobicoke, ONL7G 0N5",(416) 480-7254
https://www.myautismguide.ca/mag/content/provider/kalyana-support-systems?nid=573581,Kalyana Support Systems,"1249 Colborne St W. Brantford, ONN3T 5L7",(519) 449-2983
https://www.myautismguide.ca/mag/content/provider/kerrys-place-autism-services-3?nid=588431,Kerry's Place Autism Services,"34 Berczy Street Aurora, ONL4G 1W9",(833) 775-3779
https://www.myautismguide.ca/mag/content/provider/key-connections-consulting-inc?nid=559861,Key Connections Consulting Inc.,"1245 – 2 Avenue South 1245 - 2 Avenue South Lethbridge, ABT1J 0E5",(403) 524-2522
https://www.myautismguide.ca/mag/content/provider/key-support-services-inc?nid=559866,Key Support Services Inc.,"11401 50 Street Edmonton, ABT5W 3B5",(780) 479-4667
https://www.myautismguide.ca/mag/content/provider/khan-communication-services?nid=559871,Khan Communication Services,"2524 Ellwood Dr. Edmonton, ABT6X 0A9",(780) 440-3251
