Myautism webpage Info,Organization,Address,Phone
https://www.myautismguide.ca/mag/content/provider/achieve-therapy-centre?nid=569616,Achieve Therapy Centre,"203-2948 Baseline Rd Ottawa, ONK2H 8T5",(613) 680-1780
https://www.myautismguide.ca/mag/content/provider/achieve-therapy-centre-0?nid=588046,Achieve Therapy Centre,"2948 Baseline Rd. Suite 203 Ottawa, ONK2H 8T5",(613) 680-1780
https://www.myautismguide.ca/mag/content/provider/act-learning-centre?nid=569631,ACT Learning Centre,"2270 St. Laurent Blvd. Ottawa, ONK1G 6C4",
https://www.myautismguide.ca/mag/content/provider/act-learning-centre-intervention-therapies-children-youth-and-adults-autism?nid=594976,"ACT Learning Centre- Intervention therapies for children, youth and adults with autism","36 antares Drive Ottawa, ONK2E 7W5",(343) 887-2287
https://www.myautismguide.ca/mag/content/provider/adaptable-occupational-therapy?nid=588051,adaptABLE Occupational Therapy,"1039 Riverstone Trail Petawawa, ONK8H0B3",(613) 699-1330
https://www.myautismguide.ca/mag/content/provider/agoo-childrens-health-and-wellness-center?nid=578766,Agoo Children's Health and Wellness Center,"305-3230, boul. Curé-Labelle Laval, QCH7P 0H9",(450) 687-6888
https://www.myautismguide.ca/mag/content/provider/aim-pediatric-therapy?nid=569716,Aim Pediatric Therapy,"Bramtpon, ON",(647) 822-4384
https://www.myautismguide.ca/mag/content/provider/aim-pediatric-therapy-0?nid=569721,Aim Pediatric Therapy,"Mississauga, ON",(647) 822-4384
https://www.myautismguide.ca/mag/content/provider/aim-pediatric-therapy-1?nid=569726,Aim Pediatric Therapy,"Burlington, ON",(647) 822-4384
https://www.myautismguide.ca/mag/content/provider/aim-pediatric-therapy-2?nid=569731,Aim Pediatric Therapy,"Oakville, ON",(647) 822-4384
https://www.myautismguide.ca/mag/content/provider/aim-pediatric-therapy-3?nid=569736,Aim Pediatric Therapy,"Milton, ON",(647) 822-4384
https://www.myautismguide.ca/mag/content/provider/aim-pediatric-therapy-4?nid=569741,Aim Pediatric Therapy,"Caledon, ON",(647) 822-4384
https://www.myautismguide.ca/mag/content/provider/aim-pediatric-therapy-5?nid=569746,Aim Pediatric Therapy,"Toronto, ON",(647) 822-4384
https://www.myautismguide.ca/mag/content/provider/alloway-therapy-services?nid=566721,Alloway Therapy Services,"468 Academy Road  Winnipeg, MBR3N 0C7",(204) 788-4105
https://www.myautismguide.ca/mag/content/provider/altavie-integrated-family-health?nid=561561,AltaVie Integrated Family Health,"434 Cedar Avenue Kelowna, BCV1Y 4X3",(778) 484-4414
https://www.myautismguide.ca/mag/content/provider/alvin-buckwold-child-development-program?nid=581151,Alvin Buckwold Child Development Program,"1319 Colony Street Saskatoon, SKS7N 2Z1",(306) 655-1070
https://www.myautismguide.ca/mag/content/provider/andalusia-speech-therapy?nid=569831,Andalusia Speech Therapy,"2111 Dundas Street West   Toronto, ONM6R 1X1",(647) 989-3674
https://www.myautismguide.ca/mag/content/provider/andalusia-speech-therapy-0?nid=569836,Andalusia Speech Therapy,"2899 Danforth Avenue   Toronto, ONM4C 1M3",(647) 989-3674
https://www.myautismguide.ca/mag/content/provider/andrea-wuetherick?nid=561301,Andrea Wuetherick,"304 Forrest Crt Sherwood Park, ABT8A 6K3",
https://www.myautismguide.ca/mag/content/provider/aptus-treatment-centre-complex-disabilities-0?nid=569871,APTUS Treatment Centre for Complex Disabilities,"111 Anthony Road Toronto, ONM3K 1B7",(416) 633-3971
https://www.myautismguide.ca/mag/content/provider/asd-wonder-centre-inc?nid=561666,ASD Wonder Centre Inc.,"100- 22718 Dewdney Trunk Rd Maple Ridge, BCV2X 3K2",(604) 341-5774
https://www.myautismguide.ca/mag/content/provider/aspire-special-needs-resource-centre?nid=558816,Aspire Special Needs Resource Centre,"4826-47th Street Red Deer, ABT4N 1R2",(403) 340-2606
https://www.myautismguide.ca/mag/content/provider/autism-mind?nid=570001,Autism in Mind,"1 - 475 Cochrane Drive Markham, ONL3R 9R4",(905) 604-8226
https://www.myautismguide.ca/mag/content/provider/autism-learning-centre?nid=566751,Autism Learning Centre,"1-3525 Roblin Boulevard Winnipeg, MBR3R 0C6",(204) 226-7247
https://www.myautismguide.ca/mag/content/provider/autism-learning-centre-helping-autistic-individuals-achieve-their-goals?nid=592201,Autism Learning Centre - Helping autistic individuals to achieve their goals,"3525 Roblin Blvd Winnipeg , MB",(204) 226-7247
https://www.myautismguide.ca/mag/content/provider/bay-medical-health-services?nid=570241,Bay Medical & Health Services,"1457 McCowan Road Scarborough, ONM1S 5K7",(416) 444-4100
https://www.myautismguide.ca/mag/content/provider/bc-centre-ability?nid=561901,BC Centre for Ability,"2805 Kingsway Vancouver, BCV5R 5H9",(604) 451-5511
https://www.myautismguide.ca/mag/content/provider/beating-odds?nid=570306,Beating The Odds,"SPRINGWATER, ONL9X 0S7",(705) 716-5933
https://www.myautismguide.ca/mag/content/provider/beating-odds-0?nid=570311,Beating The Odds,"New Market, ON",(705) 716-5933
https://www.myautismguide.ca/mag/content/provider/beating-odds-1?nid=570316,Beating The Odds,"Barrie, ON",(705) 716-5933
https://www.myautismguide.ca/mag/content/provider/behaviour-matters?nid=570341,Behaviour Matters,"130 Bridgeland Ave. Toronto, ONM6A 1Z5",(647) 292-8498
https://www.myautismguide.ca/mag/content/provider/bitkids-behaviour-consulting?nid=570416,bitKIDS Behaviour Consulting,"300 VICTORIA ST N KITCHENER, ONN2H 6R9",(519) 742-5437
https://www.myautismguide.ca/mag/content/provider/blocks-speech-and-language-clinic?nid=578981,Blocks Speech and Language Clinic,"845 Querbes Office #200 Montreal, QCH2V 3X1",(514) 974-5258
https://www.myautismguide.ca/mag/content/provider/boomerang-health?nid=570471,Boomerang Health,"9401 Jane Street, Suite 211  Vaughan, ONL6A 4H7",(905) 553-3155
https://www.myautismguide.ca/mag/content/provider/bourgeons-en-eclat-buds-bloom?nid=578996,Bourgeons en Eclat | Buds in Bloom,"801 - 5250 Ferrier Street Montreal, QCH4P 1L4",(514) 591-2020
https://www.myautismguide.ca/mag/content/provider/bright-horizons-occupational-therapy-0?nid=588176,Bright Horizons Occupational Therapy,"1321 Hamilton Street Regina, SKS4R 2B5",(306) 529-6637
https://www.myautismguide.ca/mag/content/provider/bright-horizons-occupational-therapy?nid=581216,Bright Horizons Occupational Therapy,"Regina, SKS4T 7A8",(306) 529-6637
https://www.myautismguide.ca/mag/content/provider/bright-spot-therapy-services?nid=570551,Bright Spot Therapy Services,"Spruce St. N.  Timmins, ONP4N 6P2",(705) 221-2787
https://www.myautismguide.ca/mag/content/provider/bulkley-valley-child-development-centre?nid=562156,Bulkley Valley Child Development Centre,"3350 Poplar Road, PO Box 995 Smithers, BCV0J 2N0",(250) 847-4122
https://www.myautismguide.ca/mag/content/provider/calgary-youth-physiotherapy?nid=558981,Calgary Youth Physiotherapy,"101- 4616 Valiant Drive NW Calgary, ABT3A 0X9",(403) 289-9883
https://www.myautismguide.ca/mag/content/provider/canoe-therapy?nid=570806,Canoe Therapy,"3455 Fairview St, Unit 8 Burlington, ONL7N 2R4",(905) 633-9222
https://www.myautismguide.ca/mag/content/provider/cariboo-chilcotin-child-development-centre?nid=562236,Cariboo Chilcotin Child Development Centre,"690 Second Avenue, North  Williams Lake, BCV2G 4C4",(403) 220-5110
https://www.myautismguide.ca/mag/content/provider/carol-abelson-walker?nid=561376,Carol Abelson-Walker,"1603 Kerrstead Pl North Vancouver, BCV7J 3T4",(604) 986-8079
https://www.myautismguide.ca/mag/content/provider/cause-and-effect-foundation?nid=559056,Cause and Effect Foundation,"134, 6170 - 12th Street S.E. Calgary, ABT2H 2X2",(403) 523-0150
https://www.myautismguide.ca/mag/content/provider/cbi-health-group?nid=562276,CBI Health Group,BC,(800) 463-2225
https://www.myautismguide.ca/mag/content/provider/cbi-ot-services?nid=571171,CBI OT Services,"3300 Bloor ST West Toronto, ONM8X 2X2",(800) 463-2225
https://www.myautismguide.ca/mag/content/provider/center-pediatric-excellence?nid=571231,Center for Pediatric Excellence,"1637 Woodroffe Avenue Suite 206 Ottawa, ONK2G 1W2",(613) 726-7355
https://www.myautismguide.ca/mag/content/provider/centre-autism-services-alberta?nid=559206,Centre for Autism Services Alberta,"4752 99 St NW Edmonton, ABT6E 5H5",(780) 488-6600
https://www.myautismguide.ca/mag/content/provider/centre-dreams-and-hope?nid=579206,Centre of Dreams and Hope,"12550 Lacordaire Boulevard Montreal, QCH1G 4L8",(514) 327-6667-200
https://www.myautismguide.ca/mag/content/provider/childs-play-physiotherapy-0?nid=588221,Child's Play Physiotherapy,"211A 750 Comox Rd Courtenay, BCV9N 3P6",(250) 465-2482
https://www.myautismguide.ca/mag/content/provider/childrens-autism-services-edmonton?nid=559226,Children's Autism Services of Edmonton,"17451-103 Avenue NW Edmonton, ABT5S 1J4",(780) 495-9235
https://www.myautismguide.ca/mag/content/provider/childrens-therapy-family-resource-centre?nid=562351,Children's Therapy & Family Resource Centre,"801 McGill Road Kamloops, BCV2C 6R1",(250) 371-4100
https://www.myautismguide.ca/mag/content/provider/childrens-treatment-network?nid=571466,Children's Treatment Network,"13175 Yonge Street Richmond Hill, ONL4E 0G6",(866) 377-0286
https://www.myautismguide.ca/mag/content/provider/childrens-treatment-network-0?nid=571471,Children's Treatment Network,"50 McIntosh Drive, Suite 239 Markham, ONL3R 9T3",(905) 505-0179
https://www.myautismguide.ca/mag/content/provider/childrens-treatment-network-1?nid=571476,Children's Treatment Network,"165 Ferris Lane Barrie, ONL4M 2Y1",(705) 719-4795
https://www.myautismguide.ca/mag/content/provider/childrens-treatment-network-2?nid=571481,Children's Treatment Network,"9401 Jane Street, Suite 301 Maple, ONL6A 4H7",(866) 377-0286
https://www.myautismguide.ca/mag/content/provider/childrens-treatment-network-3?nid=571486,Children's Treatment Network,"596 Davis Drivem Newmarket, ONL3Y 2P9",(866) 377-0286
https://www.myautismguide.ca/mag/content/provider/childrens-treatment-network-4?nid=571491,Children's Treatment Network,"70 Biscayne Blvd. Keswick, ONL4P 3M8",(866) 377-0286
https://www.myautismguide.ca/mag/content/provider/childrens-treatment-network-5?nid=571496,Children's Treatment Network,"169 Front Street South Orillia, ONL3V 4S8",(705) 326-2214-3160
https://www.myautismguide.ca/mag/content/provider/childrens-treatment-network-6?nid=571501,Children's Treatment Network,"233 Church Street Alliston, ONL9R 2B7",(705) 435-4792-300
https://www.myautismguide.ca/mag/content/provider/childrens-treatment-network-7?nid=571506,Children's Treatment Network,"200 Hume Street Collingwood, ONL9Y 4E8",(705) 446-3080
https://www.myautismguide.ca/mag/content/provider/childrens-treatment-network-8?nid=571511,Children's Treatment Network,"230 Aberdeen Blvd. Midland, ONL4R 5N4",(705) 527-7022-332
https://www.myautismguide.ca/mag/content/provider/childrens-wellness-centre?nid=562356,Children's Wellness Centre,"302 - 8425 120th St Delta, BCV4C 6R2",(778) 590-3900
https://www.myautismguide.ca/mag/content/provider/childrens-rehabilitation-team?nid=567381,Children’s Rehabilitation Team,"180 Woodbridge Street   Fredericton, NBE3B 4R3",(506) 623-5500
https://www.myautismguide.ca/mag/content/provider/chris-rose-therapy-centre-autism?nid=562371,Chris Rose Therapy Centre for Autism,"1111 Tranquille Rd. Kamloops, BCV2B 3J8",(250) 376-6494
https://www.myautismguide.ca/mag/content/provider/chrysalis?nid=559256,Chrysalis,"13325 St. Albert Trail NW Edmonton, ABT5L 4R3",(780) 454-9656
https://www.myautismguide.ca/mag/content/provider/chrysalis-0?nid=559261,Chrysalis,"7, 6020 - 1A St. SW Calgary, ABT2H 0G3",(403) 258-1501
https://www.myautismguide.ca/mag/content/provider/clinique-go?nid=579286,Clinique GO,"Laval, QC",(514) 994-6023
https://www.myautismguide.ca/mag/content/provider/clinique-go-0?nid=579291,Clinique GO,"Montreal, QC",(514) 994-6023
https://www.myautismguide.ca/mag/content/provider/clinique-go-1?nid=579296,Clinique GO,"Longueuil, QC",(514) 994-6023
https://www.myautismguide.ca/mag/content/provider/clinique-go-2?nid=579301,Clinique GO,"Monteregie, QC",(514) 994-6023
https://www.myautismguide.ca/mag/content/provider/clinique-go-3?nid=579306,Clinique GO,"North Shore, QC",(514) 994-6023
https://www.myautismguide.ca/mag/content/provider/connect-dots?nid=562576,Connect D.O.T.S.,"3474 Cedar Hill Road Burnaby, BCV8P 3Z1",(250) 888-4390
https://www.myautismguide.ca/mag/content/provider/connect-society?nid=559301,Connect Society,"6240 - 113 Street Edmonton, ABT6H 3L2",(780) 454-9581
https://www.myautismguide.ca/mag/content/provider/connect-society-0?nid=559306,Connect Society,"4631 85 Street NW Calgary, ABT3B 2R8",(403) 828-1937
https://www.myautismguide.ca/mag/content/provider/connecting-dots-behavioural-services-inc?nid=572041,Connecting Dots Behavioural Services Inc.,"1274 Costigan Road  Milton, ONL9T 0Y9",(647) 838-2327
https://www.myautismguide.ca/mag/content/provider/creative-therapy-associates?nid=572166,Creative Therapy Associates,"203 - 1265 Arthur Street E Thunder Bay, ONP7E 6E7",(807) 624-2590
https://www.myautismguide.ca/mag/content/provider/creative-therapy-health-services?nid=572171,Creative Therapy Health Services,"136 Moore Ave South, Unit D Waterloo, ONN2J 1X5",(519) 954-5026
https://www.myautismguide.ca/mag/content/provider/cynthia-miller-lautman?nid=580126,Cynthia Miller-Lautman,"105 Taywood Drive Beaconsfield, QCH9W 1A7",(514) 576-1401
https://www.myautismguide.ca/mag/content/provider/developing-hands-pediatric-therapy?nid=572296,Developing Hands Pediatric Therapy,"3100 Ridgeway Drive, Unit 22 Mississauga, ONL5L 5M5",(416) 576-6842
https://www.myautismguide.ca/mag/content/provider/discovering-abilities?nid=572331,Discovering Abilities,"313-7340 Markham Road  Markham, ONL3S0B1",(416) 587-3921
https://www.myautismguide.ca/mag/content/provider/dream-weavers-occupational-therapy-collective?nid=572391,Dream Weavers: An Occupational Therapy Collective,"720 Bathurst St Toronto, ONM5S 2R4",(416) 371-8968
https://www.myautismguide.ca/mag/content/provider/dreambigtherapyservices?nid=562736,DreamBigTherapyServices,"B - 161 2nd Ave NE  Burnaby, BCV5C 6S4",(250) 307-5529
https://www.myautismguide.ca/mag/content/provider/easter-seals?nid=559421,Easter Seals,"103, 811 Manning Road NE Calgary, ABT2E 7L4",(403) 235-5662
https://www.myautismguide.ca/mag/content/provider/easter-seals-0?nid=559426,Easter Seals,"404 - 10525 170 Street Edmonton, ABT5P 4W2",(780) 429-0137
https://www.myautismguide.ca/mag/content/provider/easter-seals-1?nid=568516,Easter Seals,"22 Fielding Ave Dartmouth, NSB3B 1E2",(902) 453-6000-227
https://www.myautismguide.ca/mag/content/provider/easter-seals-2?nid=572446,Easter Seals,"401 - 40 Holly St. Toronto, ONM4S 3C3",(416) 932-8382
https://www.myautismguide.ca/mag/content/provider/eastwood-occupational-therapy?nid=562756,Eastwood Occupational Therapy,"5058 47A Ave Delta, BCV4K 1T8",(778) 835-9696
https://www.myautismguide.ca/mag/content/provider/emerging-minds?nid=572496,Emerging Minds,"1002 Byron Ave Ottawa, ONK2A 0J3",(613) 728-3808
https://www.myautismguide.ca/mag/content/provider/emerging-minds-0?nid=572501,Emerging Minds,"97 Hinton Avenue North Ottawa, ONK1Y 0Z7",(613) 728-3808
https://www.myautismguide.ca/mag/content/provider/emerging-minds-1?nid=572506,Emerging Minds,"5330 Canotek Road Gloucester, ONK1J 9C3",(613) 790-0241
https://www.myautismguide.ca/mag/content/provider/empowering-steps?nid=562831,Empowering Steps,"98 Brigantine Drive  Coquitlam, BCV3K 6Z6",(604) 526-4464
https://www.myautismguide.ca/mag/content/provider/enable-occupational-therapy?nid=562836,Enable Occupational Therapy,"350 - 12211 First Avenue Richmond, BCV7E 1T6",(778) 288-4289
https://www.myautismguide.ca/mag/content/provider/enigma-consulting-inc?nid=562841,"Enigma Consulting, Inc.","668 - 33771 George Ferguson Way Abbotsford, BCV2S 2M5",(604) 864-2392
https://www.myautismguide.ca/mag/content/provider/erinoakkids-centre-treatment-and-development-0?nid=585846,ErinoakKids Centre for Treatment and Development,"1230 Central Parkway West Mississauga, ONL5C 0A5",(877) 374-6625
https://www.myautismguide.ca/mag/content/provider/erinoakkids-centre-treatment-and-development-1?nid=585851,ErinoakKids Centre for Treatment and Development,"2000 Glenorchy  Road Oakville, ONL6M 0X4",(877) 374-6625
https://www.myautismguide.ca/mag/content/provider/erinoakkids-centre-treatment-and-development-2?nid=585856,ErinoakKids Centre for Treatment and Development,"224 Centennial Road Orangeville, ONL9W 5K2",(877) 374-6625
https://www.myautismguide.ca/mag/content/provider/erinoakkids-centre-treatment-and-development?nid=585841,ErinoakKids Centre for Treatment and Development,"10145 McVean Drive   Brampton,, ONL6P 4K7",(877) 374-6625
https://www.myautismguide.ca/mag/content/provider/fiona-sollitt?nid=565836,Fiona Sollitt,"885 Fern Road East Qualicum Beach, BCV9K 1M3",(250) 954-7479
https://www.myautismguide.ca/mag/content/provider/five-counties-childrens-centre?nid=572766,Five Counties Children's Centre,"9 Russell Street East Lindsay, ONK9V 1Z7",(705) 324-1922
https://www.myautismguide.ca/mag/content/provider/five-counties-childrens-centre-0?nid=572771,Five Counties Children's Centre,"872 Dutton Road peterboorugh, ONK9H 7G1",(705) 748-2221
https://www.myautismguide.ca/mag/content/provider/five-counties-childrens-centre-1?nid=572776,Five Counties Children's Centre,"2 - 800 Division Street Cobourg, ONK9A 5V2",(905) 377-0192
https://www.myautismguide.ca/mag/content/provider/five-counties-childrens-centre-2?nid=572781,Five Counties Children's Centre,"174 Oliver Road Campbellford, ONK0L 1L0",(705) 653-1334
https://www.myautismguide.ca/mag/content/provider/five-counties-childrens-centre-3?nid=572786,Five Counties Children's Centre,"6 McPherson St. Minden, ONK0M 2K0",(705) 286-0737
https://www.myautismguide.ca/mag/content/provider/fondation-papillon?nid=579526,Fondation Papillon,"2300, boul. René-Lévesque Ouest  Montreal, QCH3H 2R5",(514) 937-6171
https://www.myautismguide.ca/mag/content/provider/footholds-therapy-centre?nid=563041,Footholds Therapy Centre,"262 Irwin St. Nanaimo, BCV9R 4X5",(250) 585-4411
https://www.myautismguide.ca/mag/content/provider/fort-st-john-child-development-centre?nid=563071,Fort St. John Child Development Centre,"10417 106th Ave Fort St John, BCV1J 2M8",(250) 785-3200
https://www.myautismguide.ca/mag/content/provider/play-words?nid=559571,From Play to Words,"#125, 20 Westwind Drive Spruce Grove, ABT7X 0Y5",(780) 571-0880
https://www.myautismguide.ca/mag/content/provider/function-first-pediatrics?nid=559581,Function First Pediatrics,"101, 8715-109th Street Grande Prairie, ABT8V 8H7",(780) 532-4921
https://www.myautismguide.ca/mag/content/provider/functionability?nid=572841,FunctionAbility,"9135 Keele St Concord, ONL4K 0J4",
https://www.myautismguide.ca/mag/content/provider/functionability-0?nid=572846,FunctionAbility,"119 Ross Avenue Ottawa, ONK1Y 0N6",(613) 688-9922
https://www.myautismguide.ca/mag/content/provider/functionability-1?nid=572851,FunctionAbility,"5125 Montrose Road Niagara Falls, ONL2H 0C1",(289) 434-4356
https://www.myautismguide.ca/mag/content/provider/functionability-2?nid=572856,FunctionAbility,"509 Commissioners Road West Suite 308 London, ONN6J 1Y5",(519) 694-3221
https://www.myautismguide.ca/mag/content/provider/functional-motion-4-kids?nid=592231,Functional Motion 4 Kids,"11520-105 Avenue NW  Edmonton, ABT5H0H1",
https://www.myautismguide.ca/mag/content/provider/giant-steps-0?nid=579551,Giant Steps,"5460 Connaught Avenue Montreal, QCH4V 1X7",(514) 935-1911
https://www.myautismguide.ca/mag/content/provider/giant-steps?nid=572901,Giant Steps,"35 Flowervale Road Thornhill, ONL3T 4J3",(905) 881-3104
https://www.myautismguide.ca/mag/content/provider/halifax-autism-developmental?nid=568541,Halifax Autism & Developmental,"Halifax, NS",(902) 456-0609
https://www.myautismguide.ca/mag/content/provider/hand-skills-children?nid=573076,Hand Skills for Children,"658 Danforth Suite 406 Toronto, ONM4J 5B9",(647) 236-4263
https://www.myautismguide.ca/mag/content/provider/hands-2-feet-paediatric-therapy-services?nid=573121,Hands 2 Feet Paediatric Therapy Services,"1895 Clements Rd., Unit 115 Pickering, ONL1W 3V5",(647) 221-5278
https://www.myautismguide.ca/mag/content/provider/head-2-toes-childrens-services?nid=563351,Head 2 Toes Children's Services,"2579 Dalhousie St Victoria, BCV8R 2H8",(250) 516-2797
https://www.myautismguide.ca/mag/content/provider/inclusion-powell-river-society?nid=563481,Inclusion Powell River Society,"201 – 4675 Marine Avenue Powell River, BCV8A 2L2",(604) 485-6411-200
https://www.myautismguide.ca/mag/content/provider/innovative-intervention-services?nid=559771,Innovative Intervention Services,"110 - 10525 170 St. NW Edmonton, ABT5P 4W2",(780) 634-0022
https://www.myautismguide.ca/mag/content/provider/integrate-health-services?nid=573391,Integrate Health Services,"300 Rossland Road E., Suite 301 Ajax, ONL1Z 0K4",(905) 683-7228
https://www.myautismguide.ca/mag/content/provider/isand?nid=573406,ISAND,"5734 Yonge Street, Suite 500 Toronto, ONM2M 4E7",(416) 224-5959
https://www.myautismguide.ca/mag/content/provider/just-family-home-care-etobicoke?nid=606466,Just Like Family Home Care-Etobicoke,"600-3250 Bloor St W  Etobicoke, ONL7G 0N5",(416) 480-7254
https://www.myautismguide.ca/mag/content/provider/karp-rehabilitation?nid=563636,Karp Rehabilitation,"9304 Salish Court Burnaby, BCV3J 7C5",(604) 420-7800
https://www.myautismguide.ca/mag/content/provider/karp-rehabilitation-0?nid=563641,Karp Rehabilitation,"180 West Georgia Street Vancouver, BCV6B 4P4",(604) 420-7800
https://www.myautismguide.ca/mag/content/provider/karp-rehabilitation-1?nid=563646,Karp Rehabilitation,"125-949 West 3rd Street North Vancouver, BCV7P 3P7",(604) 420-7800
https://www.myautismguide.ca/mag/content/provider/karp-rehabilitation-2?nid=563651,Karp Rehabilitation,"1615 East 1st Avenue  Vancouver, BCV5N 1A8",(604) 420-7800
https://www.myautismguide.ca/mag/content/provider/karp-rehabilitation-3?nid=563656,Karp Rehabilitation,"5500 Kingsway  Burnaby, BCV5H 2G1",(604) 420-7800
https://www.myautismguide.ca/mag/content/provider/karp-rehabilitation-4?nid=563661,Karp Rehabilitation,"7635 King George Highway Surrey, BCV3W 5B1",(604) 420-7800
https://www.myautismguide.ca/mag/content/provider/karp-rehabilitation-5?nid=563666,Karp Rehabilitation,"101-18655 Fraser Highway  Surrey, BCV3S 7Y3",(604) 420-7800
https://www.myautismguide.ca/mag/content/provider/karp-rehabilitation-6?nid=563671,Karp Rehabilitation,"10251 St Edwards Drive Richmond, BCV6X 2V8",(604) 420-7800
https://www.myautismguide.ca/mag/content/provider/karp-rehabilitation-7?nid=563676,Karp Rehabilitation,"20629 119th Avenue Maple Ridge, BCV2X 2Y2",(604) 420-7800
https://www.myautismguide.ca/mag/content/provider/karp-rehabilitation-8?nid=563681,Karp Rehabilitation,"2550 Yale Court  Abbotsford, BCV2S 8G9",(604) 420-7800
https://www.myautismguide.ca/mag/content/provider/karp-rehabilitation-9?nid=563686,Karp Rehabilitation,"45501 Market Way  Chilliwack, BCV2R 0M9",(604) 420-7800
https://www.myautismguide.ca/mag/content/provider/kaylas-children-centre?nid=573611,Kayla's Children Centre,"36 Atkinson Avenue Thornhill, ONL4J 8C9",(905) 738-5542
https://www.myautismguide.ca/mag/content/provider/kids-first-pediatric-therapy-0?nid=588441,Kids First Pediatric Therapy,"#284 - 5489 Byrne Road Burnaby, BCV5J 3J1",(778) 379-5862
https://www.myautismguide.ca/mag/content/provider/lauren-reznick-therapy-services?nid=588461,Lauren Reznick Therapy Services,"262 Wilson Avenue Toronto, ONM3H 1S6",(416) 636-5676
https://www.myautismguide.ca/mag/content/provider/le-centre-de-reves-et-espoirs-center-dreams-and-hopes?nid=588466,Le Centre de Rêves et Espoirs / The Center of Dreams and Hopes,"12550 Boul.  Lacordaire Montreal, QUH1G 4L8",(514) 327-6667-200
https://www.myautismguide.ca/mag/content/provider/oap-provider-list?nid=593141,OAP Provider List,ON,
https://www.myautismguide.ca/mag/content/provider/osns-child-youth-development-centre?nid=564966,OSNS Child & Youth Development Centre,"550 Carmi Avenue Penticton, BCV2A 3G6",(250) 492-0295
https://www.myautismguide.ca/mag/content/provider/real-world-kids-ot?nid=591766,Real World Kids OT,"2495 Davies Ave Port Coquitlam, BCV3C 0B2",(778) 706-0251
https://www.myautismguide.ca/mag/content/provider/scarborough-paediatric-occupational-therapy-services-spotservices?nid=588686,Scarborough Paediatric Occupational Therapy Services (SPOTServices),"25 Skipperhill Crescent Scarborough , ONM1X 1W1",(416) 829-6750
https://www.myautismguide.ca/mag/content/provider/south-asian-autism-awareness-center?nid=577136,South Asian Autism Awareness Center,"1 - 1970 Ellesmere Road Toronto, ONM1H 2W1",(416) 289-0100
https://www.myautismguide.ca/mag/content/provider/stepping-stones-therapy-inc-0?nid=588756,Stepping Stones Therapy Inc,"489c Tennyson Place Victoria, BCV8Z 3P6",(250) 472-8304
https://www.myautismguide.ca/mag/content/provider/teach-me-my-way-services?nid=597541,Teach Me My Way Services,"547 Upper James Street Hamilton, ONL9C 2Y5",(289) 755-7891
https://www.myautismguide.ca/mag/content/provider/teach-me-my-way-services-0?nid=597546,Teach Me My Way Services,"6465 Millcreek Drive Mississauga, ONL5N8B3",(289) 755-7891
https://www.myautismguide.ca/mag/content/provider/turning-point-childrens-therapy-development-centre?nid=588836,Turning Point Children's Therapy & Development Centre,"Suite 112/210 2800 High Point Drive Milton, ONL9T 6P4",(365) 877-9094
https://www.myautismguide.ca/mag/content/provider/wellington-kids?nid=578221,Wellington Kids,"200 Prescott St. KemPhysiotherapyville, ONK0G 1J0",(613) 206-1627
https://www.myautismguide.ca/mag/content/provider/wellington-kids-speech-and-occupational-therapy-services?nid=588861,Wellington Kids Speech and Occupational Therapy Services,"79 Shearer St Kemptville, ONK0G 1J0",(613) 509-0619
