Myautism webpage Info,Organization,Address,Phone
https://www.myautismguide.ca/mag/content/provider/bounding-higher?nid=562021,Bounding Higher,"3688 Cessna Dr Richmond, BCV7B 1C7",(604) 833-1361
https://www.myautismguide.ca/mag/content/provider/bourgeons-en-eclat-buds-bloom?nid=578996,Bourgeons en Eclat | Buds in Bloom,"801 - 5250 Ferrier Street Montreal, QCH4P 1L4",(514) 591-2020
https://www.myautismguide.ca/mag/content/provider/breakthrough-autism?nid=570531,Breakthrough Autism,"3230 Yonge Street, Suite #3012 Toronto, ONM4N 3P6",(416) 901-8478
https://www.myautismguide.ca/mag/content/provider/brenna-lanktree?nid=574091,Brenna Lanktree,"154 Third Line East  Sault Ste Marie, ONP6A 5K8",(249) 356-6461
https://www.myautismguide.ca/mag/content/provider/brookfield-programs-inc?nid=562146,Brookfield Programs Inc.,"1009 Richmond Ave Victoria, BCV8S 3Z6",(250) 884-5623
https://www.myautismguide.ca/mag/content/provider/bruce-boyer?nid=562026,Bruce Boyer,"Dawson Creek, BC",(250) 786-5197
https://www.myautismguide.ca/mag/content/provider/butterfly-education-center?nid=579016,Butterfly Education Center,"583 Ave Marshall Dorval, QCH9P 1E1",(514) 704-7106
https://www.myautismguide.ca/mag/content/provider/calgary-applied-behaviour-analysis?nid=558911,Calgary Applied Behaviour Analysis,"602-817 15th Ave SW Calgary, ABT2R 0H8",(403) 808-9308
https://www.myautismguide.ca/mag/content/provider/candace-brady?nid=562051,Candace Brady,"Prince George, BC",(250) 552-3698
https://www.myautismguide.ca/mag/content/provider/canoe-therapy?nid=570806,Canoe Therapy,"3455 Fairview St, Unit 8 Burlington, ONL7N 2R4",(905) 633-9222
https://www.myautismguide.ca/mag/content/provider/cariboo-chilcotin-child-development-centre?nid=562236,Cariboo Chilcotin Child Development Centre,"690 Second Avenue, North  Williams Lake, BCV2G 4C4",(403) 220-5110
https://www.myautismguide.ca/mag/content/provider/centre-autism-remediation-and-education-ltd?nid=571271,"Centre for Autism, Remediation, and Education Ltd.","134 Valdor Drive Scarborough, ONM1V 1R5",(416) 828-1736
https://www.myautismguide.ca/mag/content/provider/centre-fr-innovation-autism-and-intellectual-disabilities?nid=579141,Centre fr Innovation in Autism and Intellectual Disabilities,"620 - 8000, boul. Decarie  Montreal, QCH4P 2S4",(514) 345-8833
https://www.myautismguide.ca/mag/content/provider/centre-miriam?nid=579166,Centre Miriam,"8160 Royden Rd Montreal, QCH4P 2T2",(514) 345-0210
https://www.myautismguide.ca/mag/content/provider/centres-neuropsy?nid=579226,Centres Neuropsy,"315 Boul Saint Martin Ouest, Suite 440 Laval, QCH7M 1Y7",(514) 587-9780
https://www.myautismguide.ca/mag/content/provider/child-development-team-western-region?nid=582501,Child Development Team (Western Region),"3rd Floor, WMRH P.O Box 2005 Corner Brooke, NLA2H 6J7",(709) 637-5000 6655
https://www.myautismguide.ca/mag/content/provider/childrens-development-group?nid=571431,Children's Development Group,"9875 Leslie Street Richmond Hill, ONL4B 3Y3",(905) 237-6717
https://www.myautismguide.ca/mag/content/provider/clinique-autisme-asperger-de-montreal?nid=579261,Clinique Autisme & Asperger de Montréal,"301-7012 Boul Saint-Laurent Montreal, QCH2S 3E2",(514) 990-3373
https://www.myautismguide.ca/mag/content/provider/clinique-spectrum?nid=579326,Clinique Spectrum,"4077 boul Decarie  Montreal, QCH4A 3J8",(514) 500-5355
https://www.myautismguide.ca/mag/content/provider/connect-applied-behaviour-analysis-services-inc?nid=572026,Connect Applied Behaviour Analysis Services Inc.,"6A - 170 The Donway West, Suite # 1120 Toronto, ONM3C 2E8",(416) 575-8771
https://www.myautismguide.ca/mag/content/provider/connect-dots-0?nid=572031,Connect the Dots,"282 North Rivermede Road, Suite 123 Vaughan, ONL6A 3S8",(416) 721-2510
https://www.myautismguide.ca/mag/content/provider/courtney-phillips?nid=565186,Courtney Phillips,"53-2418 Avon Place Port Coquitlam, BCV3B 0C7",(604) 220-3797
https://www.myautismguide.ca/mag/content/provider/daybreak-consulting?nid=562666,Daybreak Consulting,"7850 Edmonds St. Burnaby, BCV3N 1B8",(604) 721-9506
https://www.myautismguide.ca/mag/content/provider/della-tam?nid=577486,Della Tam,"Ninth Line / 16th Avenue  Markham, ONL6B 1C2",(416) 993-4369
https://www.myautismguide.ca/mag/content/provider/della-tam-behaviour-analyst?nid=588251,Della Tam Behaviour Analyst,"Markham, ON",(416) 993-4369
https://www.myautismguide.ca/mag/content/provider/dr-kiran-pure-associates?nid=568496,Dr. Kiran Pure & Associates,"90 Portland Street Dartmouth, NSB2Y 1H6",(902) 444-3669
https://www.myautismguide.ca/mag/content/provider/east-van-behavior-analysis-ltd?nid=562751,East Van Behavior Analysis Ltd.,"1544 East Pender St. Vancouver, BCV5L 1W1",
https://www.myautismguide.ca/mag/content/provider/east-van-behavior-analysis-ltd-0?nid=561531,East Van Behavior Analysis Ltd.,"1544 East Pender St. Vancouver, BCV5L 1W1",(604) 704-5812
https://www.myautismguide.ca/mag/content/provider/emerging-minds-0?nid=572501,Emerging Minds,"97 Hinton Avenue North Ottawa, ONK1Y 0Z7",(613) 728-3808
https://www.myautismguide.ca/mag/content/provider/emerging-minds-1?nid=572506,Emerging Minds,"5330 Canotek Road Gloucester, ONK1J 9C3",(613) 790-0241
https://www.myautismguide.ca/mag/content/provider/empowering-steps?nid=562831,Empowering Steps,"98 Brigantine Drive  Coquitlam, BCV3K 6Z6",(604) 526-4464
https://www.myautismguide.ca/mag/content/provider/endless-abilities-inc?nid=572516,Endless Abilities Inc.,"Toronto, ON",(647) 551-6765
https://www.myautismguide.ca/mag/content/provider/endless-possabilties?nid=572521,Endless Possabilties,"22 - 17817 Leslie Street  Newmarket, ONL3Y 8C6",(905) 715-7771
https://www.myautismguide.ca/mag/content/provider/erica-baker?nid=568401,Erica Baker,"1331 Brenton Street, 3rd floor Halifax, NSB3J 2K5",(902) 445-3851
https://www.myautismguide.ca/mag/content/provider/erinoakkids-centre-treatment-and-development?nid=585841,ErinoakKids Centre for Treatment and Development,"10145 McVean Drive   Brampton,, ONL6P 4K7",(877) 374-6625
https://www.myautismguide.ca/mag/content/provider/erinoakkids-centre-treatment-and-development-0?nid=585846,ErinoakKids Centre for Treatment and Development,"1230 Central Parkway West Mississauga, ONL5C 0A5",(877) 374-6625
https://www.myautismguide.ca/mag/content/provider/erinoakkids-centre-treatment-and-development-1?nid=585851,ErinoakKids Centre for Treatment and Development,"2000 Glenorchy  Road Oakville, ONL6M 0X4",(877) 374-6625
https://www.myautismguide.ca/mag/content/provider/erinoakkids-centre-treatment-and-development-2?nid=585856,ErinoakKids Centre for Treatment and Development,"224 Centennial Road Orangeville, ONL9W 5K2",(877) 374-6625
https://www.myautismguide.ca/mag/content/provider/exceptional-learning-centre?nid=572636,Exceptional Learning Centre,"520 Westney Road S Ajax, ONL1S 6W4",(866) 211-7779
https://www.myautismguide.ca/mag/content/provider/exceptional-minds?nid=572641,Exceptional Minds,"6685 Millcreek Drive, Unit 1 Mississauga, ONL5N 5M5",(416) 360-5959
https://www.myautismguide.ca/mag/content/provider/family-centred-practices-group?nid=562906,Family Centred Practices Group,"210-1820 Fir St Vancouver, BCV6J 3B1",(604) 736-0094
https://www.myautismguide.ca/mag/content/provider/finding-solutions?nid=572746,Finding Solutions,"3 Farmingdale St  Whitby, ONL1M 0A2",(647) 927-8629
https://www.myautismguide.ca/mag/content/provider/fondation-miriam-foundation?nid=588336,Fondation Miriam Foundation,"5703, rue Ferrier Mont-Royal, QCH4P 1N3",(514) 345-1300
https://www.myautismguide.ca/mag/content/provider/functional-learning-centre?nid=563176,Functional Learning Centre,"1820 D Oak Bay Ave Victoria, BCV8R 1B9",(250) 999-2028
https://www.myautismguide.ca/mag/content/provider/fundamentals-child-behaviour-solutions?nid=572861,Fundamentals Child Behaviour Solutions,"18 Louisa Street Ottawa, ONK1R 6Y6",(613) 222-9573
https://www.myautismguide.ca/mag/content/provider/gaba-program?nid=563181,GABA Program,"103 - 4181 Hastings Street Burnaby, BCV5C 2J3",(604) 232-4122
https://www.myautismguide.ca/mag/content/provider/gain-learning-centre-inc?nid=572871,GAIN Learning Centre Inc.,"3B - 170 Highway 20 West Fonthill, ONL0S 1E5",(905) 892-2828
https://www.myautismguide.ca/mag/content/provider/gain-learning-centre-inc-0?nid=572876,GAIN Learning Centre Inc.,"Unit 8/9  5041 King St. East Beamsville, ONL0R 1B8",(905) 892-2828
https://www.myautismguide.ca/mag/content/provider/geneva-centre-autism?nid=572896,Geneva Centre for Autism,"112 Merton Street Toronto, ONM4S 2Z8",(416) 322-7877
https://www.myautismguide.ca/mag/content/provider/gifted-people-services?nid=572911,Gifted People Services,"670 Progress Ave. Unit 16 Scarborough, ONM1H 3A4",(647) 699-8416
https://www.myautismguide.ca/mag/content/provider/gifted-people-services-0?nid=572916,Gifted People Services,"250 Ferrier Street, Unit D Markham, ONL3R 2Z5",(647) 978-8416
https://www.myautismguide.ca/mag/content/provider/guided-autism-program?nid=598661,Guided Autism Program,ON,
https://www.myautismguide.ca/mag/content/provider/haldimand-norfolk-reach?nid=573046,Haldimand Norfolk REACH,"101 Nanticoke Creek Parkway Townsend, ONN0A 1S0",(519) 587-2441
https://www.myautismguide.ca/mag/content/provider/halifax-autism-developmental?nid=568541,Halifax Autism & Developmental,"Halifax, NS",(902) 456-0609
https://www.myautismguide.ca/mag/content/provider/helping-hands-behaviour-consulting-0?nid=588391,Helping Hands Behaviour Consulting,"14487 78th Avenue  Surrey, BCV3S 9C5",(604) 572-1126
https://www.myautismguide.ca/mag/content/provider/helping-hands-behaviour-consulting?nid=563381,Helping Hands Behaviour Consulting,"Surrey, BC",(604) 572-1126
https://www.myautismguide.ca/mag/content/provider/holland-bloorview-kids-rehabilitation-hospital?nid=573241,Holland Bloorview Kids Rehabilitation Hospital,"Autism Research Centre/Autism Treatment Network 150 Kilgour Rd Toronto, ONM4G 1R8",(416) 425-6220
https://www.myautismguide.ca/mag/content/provider/hope-autism-services?nid=573266,Hope Autism Services,"150 Britannia Road E. Unit 9 Mississauga, ONL4Z 2A4",(416) 273-1222
https://www.myautismguide.ca/mag/content/provider/hssc-wi-west-montreal-readaption-centreciuss-odim-centre?nid=579661,HSSC-WI West Montreal Readaption Centre/CIUSS ODIM-Centre,"231 Elm Beaconsfield, QCH9W 2E2",(514) 695-3914
https://www.myautismguide.ca/mag/content/provider/i-believe-miracles?nid=573331,I Believe in Miracles,"7-351 Ferrier Street Markham, ONL3R 5Z2",(647) 478-8387
https://www.myautismguide.ca/mag/content/provider/ibi-behavioural-services?nid=573336,IBI Behavioural Services,"131 Saunders Road, Unit 4 & 5    Barrie, ONL4N 9A7",(705) 309-6710
https://www.myautismguide.ca/mag/content/provider/ihealthox-autism-therapy-services?nid=593916,iHealthOX - Autism Therapy Services,ON,
https://www.myautismguide.ca/mag/content/provider/innerlinks?nid=573371,Innerlinks,"2351 Royal Windsor Drive Mississauga, ONL5J 1K7",(289) 812-8138
https://www.myautismguide.ca/mag/content/provider/inspire-incredible?nid=596221,Inspire the Incredible,MB,
https://www.myautismguide.ca/mag/content/provider/jbl-education?nid=579756,JBL Education,"486 Rue Chicoine Vaudreuil-Dorion, QCJ7V 7E4",(514) 554-0199
https://www.myautismguide.ca/mag/content/provider/jdn-centre-children?nid=573431,JDN Centre for Children,"40 Sunset Blvd. Suite 105 Perth, ONK7H 2Y4",(613) 464-3200
https://www.myautismguide.ca/mag/content/provider/jeanne-marie-brennan-mads?nid=588421,"Jeanne-Marie Brennan, M.ADS","Durham Region, ON",(905) 914-0405
https://www.myautismguide.ca/mag/content/provider/jhmj-coaching-consulting?nid=562846,JHMJ Coaching & Consulting,BC,(250) 597-8997
https://www.myautismguide.ca/mag/content/provider/joy-behaviour-consulting-intervention?nid=559841,JOY Behaviour Consulting & Intervention,"343 Panatella Blvd NW Calgary, ABT3K 6K2",
https://www.myautismguide.ca/mag/content/provider/kaylas-children-centre?nid=573611,Kayla's Children Centre,"36 Atkinson Avenue Thornhill, ONL4J 8C9",(905) 738-5542
https://www.myautismguide.ca/mag/content/provider/lara-sacks?nid=576851,Lara Sacks,"Mississauga, ON",(416) 970-5272
https://www.myautismguide.ca/mag/content/provider/marylin-clarke-0?nid=588516,Marylin Clarke,"Ottawa, ON",(613) 327-5775
https://www.myautismguide.ca/mag/content/provider/mcmaster-autism-program?nid=601316,McMaster Autism Program,"325 Wellington St N Hamilton , ONM5V 1E7",(905) 521-2100
https://www.myautismguide.ca/mag/content/provider/moving-forward-autism-services-tools-inc?nid=588541,Moving Forward Autism Services & Tools INC.,"1200 Lawrence Ave East Suite 304 North York, ONM3A 1C1",(647) 468-0474
https://www.myautismguide.ca/mag/content/provider/nunavummi-disabilities-makinnasuaqtiit-society?nid=588576,Nunavummi Disabilities Makinnasuaqtiit Society,"PO Box 4212 Iqaluit, NUX0A1H0",(867) 979-2228
https://www.myautismguide.ca/mag/content/provider/oap-provider-list?nid=593141,OAP Provider List,ON,
https://www.myautismguide.ca/mag/content/provider/one-care-inc?nid=588581,One Care Inc,"32 Elgin St. East Oshawa, ONL1G1T1",(416) 454-9340
https://www.myautismguide.ca/mag/content/provider/one-care-inc-0?nid=588586,One Care Inc,"169-173 Simcoe St. North Oshawa, ONL1G 4S8",(905) 240-2203
https://www.myautismguide.ca/mag/content/provider/osns-child-youth-development-centre?nid=564966,OSNS Child & Youth Development Centre,"550 Carmi Avenue Penticton, BCV2A 3G6",(250) 492-0295
https://www.myautismguide.ca/mag/content/provider/ottawa-art-therapy-inc?nid=588596,Ottawa Art Therapy Inc,"12-52 Antares Ottawa, ONK2E 7Z1",(613) 212-4828
